timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry
1465846336,VIEW,a39,3.64E+18,9.06E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",TX,US
1465846351,VIEW,a6,4.31E+18,-3.90E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/50.0.2661.102 Chrome/50.0.2661.102 Safari/537.36",SP,BR
1465845618,VIEW,a31,8.11E+18,6.75E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465846316,VIEW,a15,4.31E+18,-3.90E+18,,,
1465843990,VIEW,a49,7.58E+18,3.55E+18,,,
1465847008,VIEW,a21,8.24E+18,8.16E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465847809,VIEW,a31,-9.02E+18,6.92E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR
1465845954,VIEW,a17,4.31E+18,-3.90E+18,,,
1465846049,LIKE,a41,-3.39E+18,-6.74E+18,,,
1465847698,VIEW,a38,-1.03E+18,-4.18E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.33 Safari/537.36",NY,US
1465844632,LIKE,a45,-3.39E+18,-6.74E+18,,,
1465846224,VIEW,a12,3.94E+18,-5.29E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465847910,VIEW,a36,1.30E+18,-8.99E+18,Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0,MG,BR
1465846674,BOOKMARK,a68,3.64E+18,9.06E+18,,,
1465844042,VIEW,a49,6.94E+18,-1.35E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465845514,VIEW,a65,3.30E+18,-4.94E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1465846260,VIEW,a14,3.64E+18,9.06E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",TX,US
1465847653,VIEW,a24,-2.46E+18,5.19E+18,,,
1465844364,VIEW,a13,3.92E+18,-6.17E+17,Android - Native Mobile App,SP,BR
1464189861,VIEW,a70,7.32E+18,-8.69E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464190235,VIEW,a33,-8.85E+18,-1.16E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464188802,VIEW,a70,6.64E+18,6.03E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464191333,VIEW,a7,-5.38E+18,2.60E+18,Android - Native Mobile App,NY,US
1464190007,VIEW,a44,-6.67E+18,-1.50E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464190338,VIEW,a7,-1.03E+18,3.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1464191500,VIEW,a31,2.81E+18,-4.78E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NJ,US
1464188686,VIEW,a66,-1.03E+18,3.50E+18,Android - Native Mobile App,NY,US
1464191455,VIEW,a4,8.02E+17,8.18E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464191523,VIEW,a63,-2.63E+18,3.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1464191551,LIKE,a21,2.81E+18,-4.78E+17,,,
1464192529,VIEW,a16,7.32E+18,-8.69E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464191485,VIEW,a54,-2.63E+18,3.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NY,US
1464192405,LIKE,a29,8.02E+17,8.18E+18,,,
1464192719,VIEW,a15,-3.00E+17,1.73E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464192404,VIEW,a44,8.02E+17,8.18E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464192302,VIEW,a43,8.02E+17,8.18E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464191311,VIEW,a32,-8.55E+18,1.11E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464188492,VIEW,a33,7.65E+18,8.16E+17,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:46.0) Gecko/20100101 Firefox/46.0,SP,BR
1464191308,VIEW,a42,-5.38E+18,2.60E+18,Android - Native Mobile App,NY,US
1464449326,VIEW,a45,-4.82E+16,-5.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464447483,VIEW,a60,-1.03E+18,-5.24E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.54 Safari/537.36",NY,US
1459429214,VIEW,a59,1.30E+18,-8.09E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.108 Safari/537.36",MG,BR
1459429496,VIEW,a44,1.62E+18,-1.80E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1459428617,VIEW,a51,2.87E+18,4.60E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1459430995,VIEW,a40,-5.09E+18,-7.81E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1459428842,VIEW,a27,1.95E+18,3.81E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1459428815,LIKE,a13,1.95E+18,3.81E+17,,,
1459429626,VIEW,a52,1.62E+18,-1.80E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1459430869,LIKE,a39,-5.09E+18,-7.81E+18,,,
1459430695,VIEW,a64,1.55E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",NJ,US
1459429221,VIEW,a18,-8.85E+18,-5.15E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1459428778,VIEW,a14,1.95E+18,3.81E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1459429556,VIEW,a43,-3.60E+18,-7.80E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1459429418,VIEW,a49,1.62E+18,-1.80E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1459428883,VIEW,a41,1.95E+18,3.81E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1463360177,LIKE,a25,-5.82E+18,-3.14E+18,,,
1463360842,VIEW,a35,1.75E+18,4.10E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463361084,VIEW,a6,1.75E+18,4.10E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463360065,LIKE,a52,6.01E+18,7.85E+18,,,
1463359111,VIEW,a43,1.62E+18,8.20E+17,Android - Native Mobile App,MG,BR
1463357355,VIEW,a44,-1.44E+18,-2.26E+18,Android - Native Mobile App,SP,BR
1463360878,VIEW,a49,6.01E+18,7.85E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463360069,VIEW,a57,2.42E+18,6.00E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",NJ,US
1463360317,VIEW,a11,-5.82E+18,-3.14E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463358138,COMMENT CREATED,a41,-1.44E+18,-2.26E+18,,,
1463357763,VIEW,a61,-1.44E+18,-2.26E+18,Android - Native Mobile App,SP,BR
1463360064,FOLLOW,a64,6.01E+18,7.85E+18,,,
1463360062,VIEW,a44,6.01E+18,7.85E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1463357802,FOLLOW,a51,-1.44E+18,-2.26E+18,,,
1463360211,VIEW,a4,-5.82E+18,-3.14E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1463360131,LIKE,a47,2.42E+18,6.00E+18,,,
1461436382,VIEW,a69,1.32E+18,-5.81E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461436444,LIKE,a23,1.32E+18,-5.81E+18,,,
1461435991,VIEW,a40,1.32E+18,-5.81E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1462445952,VIEW,a22,6.46E+18,-3.87E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462446437,VIEW,a13,1.12E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446124,LIKE,a8,5.75E+18,5.61E+18,,,
1462445974,VIEW,a61,6.46E+18,-3.87E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462445390,VIEW,a60,6.46E+18,-3.87E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462445515,VIEW,a53,8.62E+18,-7.91E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462445252,VIEW,a11,-7.61E+18,-4.00E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1462445743,VIEW,a23,8.62E+18,-7.91E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462446804,VIEW,a6,7.95E+18,8.08E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1462446726,COMMENT CREATED,a6,5.75E+18,5.61E+18,,,
1462445672,VIEW,a45,1.07E+18,-5.05E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446879,LIKE,a58,7.95E+18,8.08E+18,,,
1462445527,FOLLOW,a39,8.62E+18,-7.91E+18,,,
1462446763,VIEW,a32,1.12E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462445268,VIEW,a29,-1.86E+18,-1.78E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1462445529,FOLLOW,a21,8.62E+18,-7.91E+18,,,
1462445355,LIKE,a33,-1.86E+18,-1.78E+18,,,
1462446284,VIEW,a36,-6.88E+18,4.06E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446690,VIEW,a11,-4.31E+18,-3.68E+18,Android - Native Mobile App,SP,BR
1462446212,VIEW,a23,1.12E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446799,VIEW,a52,1.07E+18,-5.05E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446770,VIEW,a22,1.12E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1462446820,LIKE,a58,1.12E+18,-6.52E+18,,,
1462445711,VIEW,a68,1.56E+18,7.87E+17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462446736,VIEW,a62,7.95E+18,8.08E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1462446280,VIEW,a51,-1.80E+18,-3.11E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462445268,VIEW,a22,-1.86E+18,-1.78E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1462445788,VIEW,a67,5.75E+18,5.61E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462446818,VIEW,a9,1.12E+18,-6.52E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1465038170,VIEW,a5,3.94E+18,1.43E+18,"Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36",SP,BR
1465038169,VIEW,a55,3.94E+18,1.43E+18,,,
1461175640,VIEW,a37,-2.63E+18,-4.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",GA,US
1461178224,VIEW,a43,3.74E+18,-5.69E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461176525,VIEW,a67,8.66E+18,-4.03E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461175325,VIEW,a6,-5.13E+18,-3.60E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1461175499,VIEW,a62,6.74E+18,-2.84E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461177297,VIEW,a46,2.69E+17,7.41E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461176696,BOOKMARK,a23,-1.03E+18,-1.19E+18,,,
1461176353,BOOKMARK,a8,5.13E+18,8.44E+16,,,
1461175577,VIEW,a36,7.29E+18,3.84E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461176132,VIEW,a16,-9.02E+18,2.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",MG,BR
1461175330,VIEW,a21,-5.13E+18,-3.60E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1461176354,LIKE,a65,5.13E+18,8.44E+16,,,
1461177502,VIEW,a39,-6.19E+18,-7.77E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1461176339,VIEW,a47,5.13E+18,8.44E+16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",MG,BR
1461176538,VIEW,a9,8.66E+18,-4.03E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461176681,VIEW,a35,-1.03E+18,-1.19E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",NY,US
1461177197,VIEW,a27,-1.44E+18,-2.96E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461176119,VIEW,a35,-9.02E+18,2.81E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",MG,BR
1461175854,VIEW,a56,-2.63E+18,-4.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",GA,US
1461175815,VIEW,a36,-5.71E+18,7.86E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461176519,VIEW,a27,8.66E+18,-4.03E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461175667,VIEW,a49,3.89E+18,-7.69E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461176778,VIEW,a38,-6.19E+18,-7.77E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1466009735,VIEW,a43,7.78E+18,-7.84E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012009,VIEW,a28,-8.55E+18,1.68E+18,,,
1466013465,VIEW,a1,-7.04E+18,-3.03E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466009952,VIEW,a50,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012032,VIEW,a8,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466009366,VIEW,a44,3.85E+18,3.78E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466009374,VIEW,a61,-5.88E+17,6.86E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR
1466009736,VIEW,a35,7.78E+18,-7.84E+17,,,
1466012807,VIEW,a53,-7.61E+18,-3.04E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1466013129,VIEW,a35,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466013508,VIEW,a27,7.95E+18,-5.27E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466013303,VIEW,a55,5.35E+17,7.91E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466013601,LIKE,a39,2.32E+18,4.18E+18,,,
1466011869,VIEW,a25,-8.55E+18,1.68E+18,,,
1466011973,VIEW,a67,3.38E+18,-5.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012305,VIEW,a45,-8.55E+18,1.68E+18,,,
1466011869,VIEW,a13,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012305,VIEW,a27,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012283,VIEW,a10,-8.55E+18,1.68E+18,,,
1466012547,VIEW,a53,-7.54E+18,-8.85E+17,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2757.0 Safari/537.36",MG,BR
1466013337,VIEW,a67,-2.98E+18,7.86E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2768.0 Safari/537.36",MG,BR
1466009953,VIEW,a43,-8.55E+18,1.68E+18,,,
1466012846,VIEW,a2,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466009933,VIEW,a24,-8.02E+18,-2.73E+18,,,
1466009475,VIEW,a4,3.18E+18,-1.92E+18,,,
1466013304,VIEW,a45,5.35E+17,7.91E+18,,,
1466013340,VIEW,a10,-2.98E+18,7.86E+18,,,
1466011016,VIEW,a60,9.07E+17,-4.88E+18,,,
1466012548,VIEW,a61,-7.54E+18,-8.85E+17,,,
1466013508,VIEW,a42,7.95E+18,-5.27E+18,,,
1466013335,VIEW,a51,2.32E+18,4.18E+18,,,
1466010882,VIEW,a60,-3.36E+18,-5.83E+18,"Mozilla/5.0 (Linux; Android 6.0.1; XT1563 Build/MPD24.107-52) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Mobile Safari/537.36",SP,BR
1466009366,VIEW,a2,3.85E+18,3.78E+18,,,
1466009381,VIEW,a9,-8.55E+18,1.68E+18,,,
1466013487,LIKE,a50,-2.98E+18,7.86E+18,,,
1466010140,LIKE,a44,3.89E+18,-3.53E+18,,,
1466011368,VIEW,a16,-8.55E+18,1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR
1466012978,VIEW,a5,-9.02E+18,8.01E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR
