,timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry,eventStrength,interactCnt,gender,age(15~60)
6085,1461844894,VIEW,101177,-9.17E+18,-2.35E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,24,female,18
6814,1461329708,VIEW,100001,-9.17E+18,-4.46E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,24,female,18
12318,1466162432,VIEW,100487,-9.17E+18,-5.76E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,24,female,18
12332,1466162434,VIEW,100465,-9.17E+18,-5.76E+18,,,,1,24,female,18
18852,1461683088,VIEW,101191,-9.17E+18,7.48E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,24,female,18
22632,1465299497,VIEW,101904,-9.17E+18,-7.43E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,24,female,18
22643,1465299497,VIEW,101398,-9.17E+18,-7.43E+18,,,,1,24,female,18
25294,1464780715,VIEW,102072,-9.17E+18,6.06E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,24,female,18
25333,1464780715,VIEW,100221,-9.17E+18,6.06E+18,,,,1,24,female,18
25825,1462360060,VIEW,102268,-9.17E+18,3.11E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,24,female,18
29980,1467377268,VIEW,101689,-9.17E+18,4.89E+18,,,,1,24,female,18
30032,1467377268,VIEW,101963,-9.17E+18,4.89E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,24,female,18
30906,1466550006,VIEW,102018,-9.17E+18,-5.51E+18,,,,1,24,female,18
30911,1466550001,VIEW,101556,-9.17E+18,-5.51E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,24,female,18
31622,1467126063,VIEW,102440,-9.17E+18,-6.18E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,24,female,18
31647,1467126093,VIEW,102092,-9.17E+18,-6.18E+18,,,,1,24,female,18
33400,1466519959,VIEW,102132,-9.17E+18,-5.51E+18,,,,1,24,female,18
33421,1466519958,VIEW,101432,-9.17E+18,-5.51E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR,1,24,female,18
39291,1470138739,VIEW,100922,-9.17E+18,-2.36E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",SP,BR,1,24,female,18
42059,1468866086,VIEW,100105,-9.17E+18,-1.42E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",SP,BR,1,24,female,18
42163,1468934679,VIEW,102122,-9.17E+18,-4.41E+17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",SP,BR,1,24,female,18
48203,1470833076,VIEW,101966,-9.17E+18,-3.99E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",SP,BR,1,24,female,18
57499,1475838771,VIEW,102234,-9.17E+18,-8.67E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,1,24,female,18
58771,1476372755,VIEW,101725,-9.17E+18,5.06E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,1,24,female,18
64438,1481883128,VIEW,100083,-9.17E+18,7.94E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,24,female,18
65848,1484561776,VIEW,102089,-9.17E+18,1.99E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,1,24,female,18
1683,1462188447,VIEW,100457,-9.16E+18,-6.21E+18,Android - Native Mobile App,MG,BR,1,14,female,21
2252,1462918180,VIEW,102226,-9.16E+18,8.22E+17,Android - Native Mobile App,MG,BR,1,14,female,21
2584,1463009312,VIEW,101691,-9.16E+18,-5.01E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",MG,BR,1,14,female,21
3026,1461890734,COMMENT CREATED,101199,-9.16E+18,-5.84E+18,,,,4,14,female,21
3810,1463689402,VIEW,101707,-9.16E+18,1.51E+17,Android - Native Mobile App,CA,US,1,14,female,21
6922,1462978061,VIEW,100979,-9.16E+18,-5.01E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",MG,BR,1,14,female,21
8163,1463002320,VIEW,100472,-9.16E+18,-5.01E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",MG,BR,1,14,female,21
8370,1463637144,VIEW,100336,-9.16E+18,1.51E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.108 Safari/537.36",CA,US,1,14,female,21
10637,1463772903,VIEW,102079,-9.16E+18,3.30E+18,Android - Native Mobile App,CA,US,1,14,female,21
10653,1463772991,VIEW,100710,-9.16E+18,3.30E+18,Android - Native Mobile App,CA,US,1,14,female,21
11459,1463695228,VIEW,100545,-9.16E+18,1.51E+17,Android - Native Mobile App,CA,US,1,14,female,21
12000,1463548444,VIEW,102052,-9.16E+18,-2.54E+17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",CA,US,1,14,female,21
12001,1463548391,VIEW,101982,-9.16E+18,-2.54E+17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",CA,US,1,14,female,21
12417,1463539765,VIEW,101443,-9.16E+18,-2.54E+17,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",CA,US,1,14,female,21
12904,1463684167,VIEW,101863,-9.16E+18,1.51E+17,Android - Native Mobile App,CA,US,1,14,female,21
12908,1463684612,COMMENT CREATED,100812,-9.16E+18,1.51E+17,,,,4,14,female,21
23912,1463726178,COMMENT CREATED,102373,-9.16E+18,3.30E+18,,,,4,14,female,21
23914,1463725997,VIEW,101987,-9.16E+18,3.30E+18,Android - Native Mobile App,CA,US,1,14,female,21
26021,1462560256,VIEW,102195,-9.16E+18,1.05E+18,Android - Native Mobile App,MG,BR,1,14,female,21
32566,1461886711,VIEW,100089,-9.16E+18,-9.15E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",MG,BR,1,14,female,21
33731,1464204196,VIEW,100585,-9.16E+18,7.61E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",MG,BR,1,14,female,21
33760,1464204354,VIEW,101515,-9.16E+18,7.61E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",MG,BR,1,14,female,21
50719,1472765992,VIEW,100164,-9.16E+18,-6.10E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,14,female,21
50731,1472765508,FOLLOW,101000,-9.16E+18,-6.10E+18,,,,3,14,female,21
50741,1472765309,VIEW,100664,-9.16E+18,-6.10E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,14,female,21
50743,1472765508,COMMENT CREATED,102166,-9.16E+18,-6.10E+18,,,,4,14,female,21
63232,1480609801,VIEW,100322,-9.16E+18,-6.84E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",MG,BR,1,14,female,21
6201,1459871475,VIEW,100167,-9.12E+18,-9.00E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",MG,BR,1,24,female,55
13429,1466984096,VIEW,100536,-9.12E+18,2.45E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
13439,1466984091,VIEW,102356,-9.12E+18,2.45E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
15426,1459881654,VIEW,101774,-9.12E+18,-9.00E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",MG,BR,1,24,female,55
21193,1466708019,VIEW,102116,-9.12E+18,7.85E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
21200,1466707840,VIEW,102107,-9.12E+18,7.85E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
23119,1467737101,VIEW,101091,-9.12E+18,-8.70E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
23121,1467737120,FOLLOW,100933,-9.12E+18,-8.70E+18,,,,3,24,female,55
23124,1467737127,BOOKMARK,100814,-9.12E+18,-8.70E+18,,,,2.5,24,female,55
26120,1466735887,VIEW,101065,-9.12E+18,4.86E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
26121,1466734528,VIEW,100145,-9.12E+18,4.86E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
26122,1466735308,BOOKMARK,102007,-9.12E+18,4.86E+18,,,,2.5,24,female,55
26123,1466735301,VIEW,100656,-9.12E+18,4.86E+18,Android - Native Mobile App,MG,BR,1,24,female,55
26124,1466735998,VIEW,102135,-9.12E+18,4.86E+18,,,,1,24,female,55
26125,1466735315,FOLLOW,101524,-9.12E+18,4.86E+18,,,,3,24,female,55
26127,1466735302,VIEW,100463,-9.12E+18,4.86E+18,,,,1,24,female,55
26128,1466735997,VIEW,101927,-9.12E+18,4.86E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",MG,BR,1,24,female,55
26129,1466736015,BOOKMARK,100983,-9.12E+18,4.86E+18,,,,2.5,24,female,55
34169,1468002352,FOLLOW,101381,-9.12E+18,-6.70E+18,,,,3,24,female,55
34188,1468002330,VIEW,101143,-9.12E+18,-6.70E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",MG,BR,1,24,female,55
34193,1468002349,BOOKMARK,101148,-9.12E+18,-6.70E+18,,,,2.5,24,female,55
35213,1469050395,VIEW,100900,-9.12E+18,2.87E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",MG,BR,1,24,female,55
35250,1465996686,VIEW,100542,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35252,1465996367,VIEW,100082,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35254,1465996460,VIEW,101737,-9.12E+18,7.75E+18,,,,1,24,female,55
35267,1465996376,BOOKMARK,100915,-9.12E+18,7.75E+18,,,,2.5,24,female,55
35268,1465996457,VIEW,100896,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35278,1465996468,FOLLOW,102224,-9.12E+18,7.75E+18,,,,3,24,female,55
35279,1465996370,VIEW,101899,-9.12E+18,7.75E+18,,,,1,24,female,55
35282,1465996673,VIEW,100531,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35285,1465996487,FOLLOW,100565,-9.12E+18,7.75E+18,,,,3,24,female,55
35286,1465996464,BOOKMARK,100507,-9.12E+18,7.75E+18,,,,2.5,24,female,55
35306,1465996476,VIEW,102368,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35307,1465996668,VIEW,102122,-9.12E+18,7.75E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",MG,BR,1,24,female,55
35991,1469051001,LIKE,101957,-9.12E+18,2.87E+18,,,,2,24,female,55
39078,1470088806,VIEW,102098,-9.12E+18,-6.03E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
39231,1470087368,VIEW,100998,-9.12E+18,-6.03E+18,Android - Native Mobile App,MG,BR,1,24,female,55
39238,1470087507,VIEW,101549,-9.12E+18,-6.03E+18,Android - Native Mobile App,MG,BR,1,24,female,55
40613,1469536676,VIEW,102479,-9.12E+18,-6.05E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
40630,1469536799,BOOKMARK,101650,-9.12E+18,-6.05E+18,,,,2.5,24,female,55
40634,1469536799,LIKE,102131,-9.12E+18,-6.05E+18,,,,2,24,female,55
40640,1469536779,VIEW,100826,-9.12E+18,-6.05E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
45161,1471906220,VIEW,101767,-9.12E+18,1.69E+18,Android - Native Mobile App,MG,BR,1,24,female,55
45163,1471906290,VIEW,101226,-9.12E+18,1.69E+18,Android - Native Mobile App,MG,BR,1,24,female,55
48096,1470833238,VIEW,101179,-9.12E+18,6.69E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
48107,1470832380,VIEW,101232,-9.12E+18,6.69E+18,Android - Native Mobile App,MG,BR,1,24,female,55
48123,1470832289,LIKE,101987,-9.12E+18,6.69E+18,,,,2,24,female,55
48147,1470833004,VIEW,101963,-9.12E+18,6.69E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
48192,1470833278,VIEW,101843,-9.12E+18,6.69E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
48211,1470832224,VIEW,101769,-9.12E+18,6.69E+18,Android - Native Mobile App,MG,BR,1,24,female,55
49158,1472588608,VIEW,100987,-9.12E+18,8.28E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
49165,1472589029,VIEW,100047,-9.12E+18,8.28E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
49168,1472588666,COMMENT CREATED,101896,-9.12E+18,8.28E+18,,,,4,24,female,55
49172,1472588632,LIKE,100774,-9.12E+18,8.28E+18,,,,2,24,female,55
49180,1472588666,FOLLOW,101568,-9.12E+18,8.28E+18,,,,3,24,female,55
50094,1473626280,VIEW,100922,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50096,1473626278,VIEW,102006,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50100,1473626169,FOLLOW,102396,-9.12E+18,5.02E+18,,,,3,24,female,55
50101,1473625832,VIEW,102105,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50102,1473626279,VIEW,102336,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50104,1473626282,VIEW,101816,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50106,1473626269,VIEW,101418,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50108,1473626116,VIEW,101750,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
50109,1473626106,VIEW,100179,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
51348,1473689057,VIEW,100996,-9.12E+18,-2.54E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
51778,1474061314,VIEW,101315,-9.12E+18,6.51E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
51779,1474061293,VIEW,100953,-9.12E+18,6.51E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
51782,1474061373,VIEW,101945,-9.12E+18,6.51E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
52430,1473621849,FOLLOW,101074,-9.12E+18,5.02E+18,,,,3,24,female,55
52437,1473621838,VIEW,101310,-9.12E+18,5.02E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",MG,BR,1,24,female,55
52438,1473621963,COMMENT CREATED,101297,-9.12E+18,5.02E+18,,,,4,24,female,55
52828,1473593456,VIEW,100288,-9.12E+18,5.02E+18,Android - Native Mobile App,MG,BR,1,24,female,55
52830,1473593262,VIEW,100678,-9.12E+18,5.02E+18,Android - Native Mobile App,MG,BR,1,24,female,55
53683,1475185158,VIEW,100630,-9.12E+18,-7.13E+18,Android - Native Mobile App,MG,BR,1,24,female,55
54478,1473685894,VIEW,100253,-9.12E+18,-2.54E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
54479,1473685871,VIEW,101553,-9.12E+18,-2.54E+18,Android - Native Mobile App,RJ,BR,1,24,female,55
54644,1473883615,VIEW,100339,-9.12E+18,-7.46E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
54660,1473883817,FOLLOW,102086,-9.12E+18,-7.46E+18,,,,3,24,female,55
54668,1473883898,COMMENT CREATED,100509,-9.12E+18,-7.46E+18,,,,4,24,female,55
55447,1475061863,VIEW,101514,-9.12E+18,-6.32E+18,Android - Native Mobile App,MG,BR,1,24,female,55
56294,1474572190,VIEW,100265,-9.12E+18,2.46E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",MG,BR,1,24,female,55
1576,1464618134,VIEW,102206,-9.11E+18,-5.49E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
2169,1465828659,VIEW,102276,-9.11E+18,6.80E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
2198,1465828659,VIEW,102159,-9.11E+18,6.80E+18,,,,1,43,male,60
3966,1461580339,VIEW,101271,-9.11E+18,-4.06E+17,"Mozilla/5.0 (Linux; Android 6.0; MotoG3 Build/MPI24.65-33.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.105 Mobile Safari/537.36",SP,BR,1,43,male,60
4118,1462468084,VIEW,101669,-9.11E+18,5.48E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,43,male,60
4221,1460748591,VIEW,101121,-9.11E+18,-7.81E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,43,male,60
7112,1462965036,VIEW,100045,-9.11E+18,2.92E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,43,male,60
14308,1466597517,VIEW,101528,-9.11E+18,8.53E+18,,,,1,43,male,60
14309,1466597516,VIEW,101147,-9.11E+18,8.53E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
14613,1462450387,VIEW,101070,-9.11E+18,5.48E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR,1,43,male,60
18259,1467028015,VIEW,102247,-9.11E+18,8.51E+16,,,,1,43,male,60
18301,1467028015,VIEW,101810,-9.11E+18,8.51E+16,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
19056,1466452650,VIEW,101348,-9.11E+18,7.79E+18,,,,1,43,male,60
19058,1466452650,VIEW,102392,-9.11E+18,7.79E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
19612,1467026307,VIEW,100029,-9.11E+18,8.51E+16,,,,1,43,male,60
19628,1467026307,VIEW,100378,-9.11E+18,8.51E+16,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
20989,1465385695,VIEW,101702,-9.11E+18,5.28E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
21042,1465385696,VIEW,100899,-9.11E+18,5.28E+18,,,,1,43,male,60
22895,1467114226,VIEW,101608,-9.11E+18,-2.36E+17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
22935,1467114227,VIEW,101924,-9.11E+18,-2.36E+17,,,,1,43,male,60
25252,1465816255,VIEW,100137,-9.11E+18,6.80E+18,,,,1,43,male,60
25264,1465816254,VIEW,101302,-9.11E+18,6.80E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
25312,1464779343,VIEW,102067,-9.11E+18,2.28E+18,,,,1,43,male,60
25328,1464779343,VIEW,101783,-9.11E+18,2.28E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
25329,1464779184,VIEW,100802,-9.11E+18,2.28E+18,,,,1,43,male,60
25361,1464779183,VIEW,100870,-9.11E+18,2.28E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
25637,1464092475,VIEW,100620,-9.11E+18,-6.73E+17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
27777,1467133633,VIEW,101203,-9.11E+18,-2.36E+17,,,,1,43,male,60
27808,1467133632,VIEW,100880,-9.11E+18,-2.36E+17,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",SP,BR,1,43,male,60
29136,1466082561,VIEW,100183,-9.11E+18,9.43E+16,,,,1,43,male,60
29159,1466082561,VIEW,102480,-9.11E+18,9.43E+16,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,43,male,60
